source,target
/blog/tags/unit-test,/blog/post/the-ultimate-guide-to-unit-and-ui-testing-for-beginners-in-swift
/blog/tags/workflows,/platform/devops/steps-and-workflows
/blog/tags/flutter,/solutions/technologies/flutter
/blog/tags/xcode-cloud,/integrations/steps/xcode-test
/blog/tags/webhook,https://devcenter.bitrise.io/en/connectivity/webhooks.html
/blog/tags/ux,/blog
/blog/tags/steps,/platform/devops/steps-and-workflows
/blog/tags/monitoring,/blog/post/5-metrics-for-monitoring-mobile-ci-cd-performance-using-bitrise-insights
/blog/tags/finance,/solutions/finance
/blog/tags/webinar,/resources/webinars
/blog/tags/firebase,https://devcenter.bitrise.io/en/testing/device-testing-with-firebase.html
/blog/tags/react-native,/solutions/technologies/react-native
/blog/tags/workflows-android,/platform/devops/steps-and-workflows
/blog/tags/soc2,/platform/devops/security
/blog/tags/github,https://devcenter.bitrise.io/en/connectivity/connecting-to-services/connecting-self-hosted-gitlab-instances.html
/blog/tags/iosdc,/resources/events
/blog/tags/mobile-devops,/platform/mobile-devops
/blog/tags/pipeline,/platform/devops/pipeline
/blog/tags/jenkins,/resources/compare/bitrise-vs-jenkins
/blog/tags/hipchat,/integrations/steps/hipchat
/blog/tags/webhooks,https://devcenter.bitrise.io/en/connectivity/webhooks.html
/blog/tags/migration,https://devcenter.bitrise.io/en/getting-started/migrating-to-bitrise.html
/blog/tags/release,/platform/release-management
/blog/tags/unity,https://discuss.bitrise.io/t/how-to-build-a-unity-project/1317
/blog/tags/ionic,/solutions/technologies/ionic
/blog/tags/m1,/platform/build-platform/apple-silicon
/blog/tags/integration,/platform/devops/steps-and-workflows
/blog/categories/japanese,/blog/language/japanese
/blog/categories/engineering,/blog/categories/app-development
/blog/categories/magyarul,/blog/language/magyar
/blog/categories/design,/blog/categories/bitrise-community
/blog/categories/guest-post,/blog
/blog/categories/usecases,/blog/categories/app-development
/blog/categories/announcement,/blog/categories/product-updates
/blog/categories/insight,/blog/categories/bitrise-community
/blog/categories/company,/blog/categories/bitrise-community
/blog/categories/releases,/blog/categories/product-updates
/blog/categories/community,/blog/categories/bitrise-community
/blog/authors,/blog
/blog/write-for-us,/blog/contribute
/platform/build-platform/bitrise-agent,/platform/devops/build-platform/bitrise-agent
/platform/build-platform/bitrise-agent/aws,/platform/build-platform/bitrise-on-aws
/platform/build-platform/virtualized-m1-environment,/platform/build-platform/apple-silicon
/plans-pricing/enterprise,/platform/devops/build-platform
/platform/devops,/platform/mobile-devops
/platform/caching,/platform/build-cache
/platform/devops/devops-build-caching,/platform/build-cache
/platform/caching/bazel,platform/devops/build-caching/bazel
/platform/caching/gradle,/platform/devops/build-caching/gradle
/platform/devops-build-caching,/platform/build-cache
/blog/2017/01/27/state-of-app-development-in-2016.html,/blog/post/the-state-of-mobile-app-development-in-2022
/blog/2016/09/21/xcode-8-and-automatic-code-signing.html,/blog/post/xcode-8-and-automatic-code-signing
/mergeconflict,https://app.bitrise.io/users/sign_up
/blog/ios-auto-provision-step,/blog/post/automatic-code-signing-ios-apps-with-the-xcode-archive-export-for-ios-step
/blog/post/how-to-set-up-cross-browser-testing-services,/blog/post/scale-up-your-ios-automated-ui-tests
/blog/2017/08/15/new-export-options-plist-in-Xcode-9.html,/blog/post/xcode-8-and-automatic-code-signing
/blog/post/ios-auto-provision-step,/blog/post/xcode-8-and-automatic-code-signing
/dashboard,https://app.bitrise.io/dashboard
/integrations/steps,/integrations
/platform/devops/build-platform/virtualized-m1-environment,/platform/build-platform/apple-silicon
/boost-your-builds-and-app-performance-with-xcode-16-now-available-on-bitrise,/xcode-16-is-now-available-on-bitrise-with-major-stack-updates
/bitrise-email-preference-updated,/email-preference-updated
/platform/devops/release-management-v2,/platform/release-management
/downloads/automated-release-management-for-mobile-apps,/whitepapers/release-management-automated-release-management-for-mobile-apps
/downloads/mobile-ci-after-jenkins,https://yo.bitrise.io/mobile-ci-after-jenkins
/plans-pricing,/pricing
/plans-pricing-pro-plan-variant,/pricing
/blog/post/build-pipelines-efficient-ci-cd-workflows-with-parallelization,/
/platform/caching/platform/devops/build-caching/bazel,/
/app-center-alternative---google-ads-landing,/app-center-alternative
/resources/events/paris-event,/resources/events/bitrise-buildfast-club-paris-2025
/whitepapers/mobile-product-success-in-finance-and-banking-2022,/whitepapers/mobile-product-success-in-finance-and-banking-2024
/downloads/mobile-product-success-in-finance-report-2022,/whitepapers/mobile-product-success-in-finance-and-banking-2024
/plans-pricing/velocity,/pricing
/roi-calculator-dan,/platform-calculator
/whitepapers/platform-value-calculator,/platform-calculator
/ready-to-deploy-on-bitrise-data-center-in-the-eu--3,/build-faster-with-bazel-remote-build-execution-beta-registration
/resources/events/bitrise-connect-berlin-rooftop-edition,/resources/events/bitrise-connect-berlin-edition
/ready-to-deploy-on-bitrise-data-center-in-the-eu-2,/accelerate-gradle-testing-on-bitrise-test-distribution-beta-registration
/ready-to-deploy-on-bitrise-data-center-in-the-eu-3,/build-faster-with-bazel-remote-build-execution-beta-registration
/ty---ebook--level-up-your-ios-game,/ty-ebook-level-up-your-ios-game
/startup,/solutions/startup
/enterprise,/solutions/enterprise
/scaleups,/solutions/scaleup
/ecommerce,/solutions/ecommerce
/finance,/solutions/finance
/dedicated-build-platform,/platform/build-platform/dedicated-build-platform
/platform/devops/build-platform/dedicated-build-platform,/platform/build-platform/dedicated-build-platform
/roi-calculator,/build-cache-calculator
/blog/post/build-pipelines-beta-now-available-for-all-bitrise-users,/blog/post/introducing-graph-pipelines-build-faster-build-smarter
/platform/build-platform/public-build-platform,/platform/build-platform/bitrise-build-platform
/platform/build-platform/bitrise-runner,/platform/build-platform/bitrise-runners
/platform/devops/build-platform/aws,/platform/build-platform/bitrise-on-aws
/solutions/industries/nonprofit,/solutions/nonprofit
/solutions/industries/finance-banking,/solutions/finance
/solutions/industries/shopping,/solutions/ecommerce
/downloads/the-leading-microsoft-app-center-alternative,/the-leading-microsoft-app-center-alternative
/blog/post/building-with-parallel-xcode-versions-on-bitrise,https://docs.bitrise.io/en/bitrise-ci/run-and-analyze-builds/starting-builds/starting-parallel-builds-with-a-single-trigger.html
/blog/post/using-bitrise-ci-for-android-apps,/solutions/technologies/android
/blog/tags/android-3,/solutions/technologies/android
/blog/tags/android,/solutions/technologies/android
/blog/tags/android-2,/solutions/technologies/android
/features/android-features,/solutions/technologies/android
/platform/devops/build-platform/enterprise,/platform/devops/build-platform
/bitrise-mobile-insights-2025,/insights
/platform/devops/build-platform/virtualized-apple-silicon-environment,/platform/build-platform/apple-silicon
/whitepapers/bitrise-mobile-insights-2025-is-here,/insights
/solutions/bitrise-ai,/platform/bitrise-ai
/resources/compare/jenkins,/resources/compare/bitrise-vs-jenkins
/customer-stories/reddit,/customer-stories
/blog/post/why-build-it-if-you-can-buy-it-unparalleled-release-management-in-ci-cd,/blog
/blog/post/the-role-of-release-management-in-devops,/blog
/blog/post/cook-up-the-perfect-workflow-with-workflow-recipes,/blog
/solutions/use-cases/continuous-integration,/platform/bitrise-ci
/case-studies/qonto,/customer-stories
/customer-stories/transferwise,/customer-stories
/customer-stories/neo-financial,/customer-stories
/platform/devops-platform,/platform/mobile-devops
/solutions/use-cases/mobile-devops,/platform/mobile-devops
/why/features/mobile-devops,/platform/mobile-devops
/case-studies/tapcart,/customer-stories/tapcart
/case-studies/hyatt,/customer-stories/hyatt
/case-studies/elli,/customer-stories/elli
/case-studies/rightmove,/customer-stories/rightmove
/case-studies/apadmi,/customer-stories/apadmi
/case-studies/shopify,/customer-stories/shopify
/case-studies/android-testify,/customer-stories/android-testify
/case-studies/redfin,/customer-stories/redfin
/case-studies/maven-clinic,/customer-stories/maven-clinic
/case-studies/buzzfeed,/customer-stories/buzzfeed
/blog/post/how-we-brought-ai-to-the-bitrise-build-cloud,/blog/post/how-we-brought-ai-to-the-bitrise-build-hub
/platform/devops/release-management,/platform/release-management
/platform/devops/build-caching,/platform/build-cache
/whitepapers/app-navigator,/resources/tools/app-navigator
/influencer-collaboration,/mclp/ship-ios-features-from-commit-to-testflight
/guides/what-is-yaml,/guides/yaml
/partnerships/browserstack,/
/blog/post/the-devops-impact-comparing-organizations-with-and-without-devops-practices,/guides/devops
/guides/what-is-continuous-delivery,guides/continuous-delivery
/blog/post/the-lifecycle-in-devops-vs-in-mobile-devops,/guides/mobile-devops
/blog/post/what-is-devops-or-mobile-devops,/guides/mobile-devops
/customers,/customer-stories
/case-studies,/customer-stories
/case-studies/substack,/customer-stories/substack
/case-studies/test-how-bitrise-empowers-qonto-to-deliver-faster-and-enhance-customer-satisfaction,/customer-stories
/integrations/partners,/integrations
/platform/devops/release-management-old,/platform/release-management
/blog/post/what-is-devsecops-a-look-into-security-and-devops,/guides/devsecops
/blog/post/mastering-the-art-of-mobile-app-releases,/guides/mobile-release-management
/old/case-studies/substack,/customer-stories/substack
/old/case-studies,/customer-stories
/old/case-studies/buzzfeed,/customer-stories/buzzfeed
/old/case-studies/maven-clinic,/customer-stories/maven-clinic
/old/case-studies/redfin,/customer-stories/redfin
/old/case-studies/android-testify,/customer-stories/android-testify
/old/case-studies/shopify,/customer-stories/shopify
/old/case-studies/apadmi,/customer-stories/apadmi
/old/case-studies/rightmove,/customer-stories/rightmove
/old/case-studies/elli,/customer-stories/elli
/old/case-studies/hyatt,/customer-stories/hyatt
/old/case-studies/tapcart,/customer-stories/tapcart
/old/old-home-1,/
/old/partners,/integrations
/old/jenkins,/resources/compare/bitrise-vs-jenkins
/old/tuist,/blog/post/tuist-bitrise-build-cache-update
/old/enterprise,/platform/devops/build-platform
/old/virtualized-apple-silicon-environment-test,/platform/build-platform/apple-silicon
/old/virtualized-apple-silicon-environment,/platform/build-platform/apple-silicon
/old/virtualized-m1-environment,/platform/build-platform/apple-silicon
/old/aws,/platform/build-platform/bitrise-on-aws
/old/release-management,/platform/release-management
/old/release-management-old,/platform/release-management
/old/devops-platform,/platform/mobile-devops
/old/home-copy-old,/
/old/home-old,/
/old/build-caching,/platform/build-cache
/blog/post/how-to-manage-the-release-process-for-android-apps,/guides/mobile-release-management
/blog/post/mobile-ci-cd-a-noobs-guide-for-mobile-app-developers,/guides/mobile-cicd
/blog/post/your-guide-to-devops-and-ci-cd-in-mobile-development,/guides/mobile-cicd
/platform/react-native-build-cache-for-any-ci,/platform/build-cache/react-native
/release-management,/platform/release-management
